algorithm,dataset,run_id,fitness,accuracy,n_selected_features,n_total_features,runtime_seconds
SCSO,Sonar,10,0.23800638792102213,0.7648083623693379,31,60,325.59320720899996
SCSO,Sonar,11,0.21539488966318235,0.7881533101045296,34,60,324.3203026659976
SCSO,Sonar,12,0.1625261324041812,0.8408826945412311,30,60,323.74887083399517
SCSO,Sonar,13,0.20905400696864107,0.7933797909407666,27,60,323.5340669579964
SCSO,Sonar,14,0.20505807200929146,0.7982578397212544,32,60,323.87811941600376
SCSO,Sonar,15,0.18702264808362365,0.8176538908246226,39,60,324.9110419580029
SCSO,Sonar,16,0.2326771196283392,0.7696864111498257,28,60,321.6605499169964
SCSO,Sonar,17,0.21987921022067358,0.783623693379791,34,60,320.56827579100354
SCSO,Sonar,18,0.17520905923344948,0.827061556329849,24,60,322.66505070800486
SCSO,Sonar,19,0.2271811846689896,0.7745644599303135,24,60,321.4402689589988
SCSO,Sonar,20,0.1961811846689895,0.807897793263647,36,60,322.03394312500313
SCSO,Sonar,21,0.1715813008130082,0.8308943089430894,25,60,323.06970325000293
SCSO,Sonar,22,0.14865331010452965,0.8554006968641115,33,60,326.4074130000008
SCSO,Sonar,23,0.18632752613240428,0.8168408826945411,30,60,329.04045825000503
SCSO,SpectEW,0,0.17849971412235552,0.8238294898672258,9,22,153.83294141700026
SCSO,SpectEW,1,0.21544311034877076,0.786512928022362,9,22,155.27636424999946
SCSO,Sonar,24,0.19557781649245065,0.8076655052264808,31,60,352.23276295899996
SCSO,Sonar,25,0.17593902439024395,0.8268292682926829,27,60,353.82700337500137
SCSO,Sonar,26,0.14746341463414636,0.8560975609756097,30,60,354.61787295800605
SCSO,Sonar,27,0.18604587688734037,0.8169570267131242,29,60,357.8120509579967
SCSO,Sonar,28,0.1575586527293844,0.8465737514518002,34,60,357.21651683300297
SCSO,Sonar,29,0.16689547038327532,0.8364692218350754,30,60,358.5131375830024
SCSO,SpectEW,2,0.22661120640365934,0.7747728860936407,8,22,176.6837842909954
SCSO,SpectEW,3,0.19710977701543736,0.8050314465408805,9,22,180.18360362500243
SCSO,SpectEW,4,0.20888050314465412,0.7940600978336827,11,22,227.2474141249986
SCSO,SpectEW,5,0.1792012578616351,0.8240391334730959,11,22,232.52870066700416
